ticker,bar_et,scan_key,mode,setup_tags,pass_score,close,pre_clv,post_clv,mf_z,vol_spike,rvol_slot,session_rvol,vwap,dist_vwap_pct,atr_expand,rs_qqq_20,rs_open_qqq,rs_sec_20,wick_ratio,body_ratio,daily_uptrend,daily_ema_stack,intra_uptrend,above_vwap,breakout,orb_break,vwap_reclaim,pmh_break,first_pullback,squeeze_release,sector
CLS,2026-06-02 12:30,CLS|2026-06-02 12:30,CONTINUATION,1stPB,13.562,463.835,0.0431,-0.0564,0.066,0.5,1.397,2.077,460.3466,0.76,0.398,0.1767,0.051,0,0.178,0.315,True,True,True,True,False,False,False,False,True,False,UNKNOWN
PBI,2026-06-02 12:00,PBI|2026-06-02 12:00,REVERSAL,VWAP,13.259,16.73,-0.3468,0.1627,1.063,1.812,4.265,1.342,16.6316,0.59,1.836,0.0307,-0.0049,0,0.237,0.763,True,True,False,True,False,False,True,False,False,False,UNKNOWN
DAVE,2026-06-02 12:00,DAVE|2026-06-02 12:00,SQUEEZE_POP,NR7,6.445,273.05,-0.488,0.1995,0.613,0.604,1.363,1.184,274.4652,-0.52,1.234,-0.0431,-0.009,0,0.221,0.779,True,True,False,False,False,False,False,False,False,False,UNKNOWN
