ticker,bar_et,scan_key,mode,setup_tags,pass_score,close,pre_clv,post_clv,mf_z,vol_spike,rvol_slot,session_rvol,vwap,dist_vwap_pct,atr_expand,rs_qqq_20,rs_open_qqq,rs_sec_20,wick_ratio,body_ratio,daily_uptrend,daily_ema_stack,intra_uptrend,above_vwap,breakout,orb_break,vwap_reclaim,pmh_break,first_pullback,squeeze_release,sector
HPE,2026-05-14 10:30,HPE|2026-05-14 10:30,BOTH,"PMH, NR7",20.537,34.26,-0.2992,0.8612,2.107,1.643,3.977,4.423,33.8319,1.27,1.218,0.1185,0.0122,0,0.059,0.728,True,True,True,True,False,False,False,True,False,False,UNKNOWN
SEDG,2026-05-14 10:00,SEDG|2026-05-14 10:00,STRONG_CONT,"ORB, PMH, HH, BOX",15.553,44.82,0.1169,0.6728,1.783,1.648,0.908,0.714,43.4252,3.21,2.476,0.1079,0.0492,0,0.164,0.836,False,True,True,True,True,True,False,True,False,False,UNKNOWN
NBIS,2026-05-14 10:00,NBIS|2026-05-14 10:00,BOTH,ORB,15.432,223.7505,-0.4965,0.4877,0.915,1.386,1.483,1.423,219.0336,2.15,1.226,0.2289,0.0459,0,0.286,0.617,True,True,True,True,False,True,False,False,False,False,UNKNOWN
S,2026-05-14 10:30,S|2026-05-14 10:30,REVERSAL,PMH,11.356,16.425,-0.0266,0.4267,0.291,1.956,1.694,0.963,16.2209,1.26,1.847,0.0155,0.0095,0,0.507,0.328,True,True,True,True,False,False,False,True,False,False,UNKNOWN
GNRC,2026-05-14 12:30,GNRC|2026-05-14 12:30,SQUEEZE_POP,SQ,8.581,270.1,0.2212,-0.017,0.051,1.525,1.582,0.651,269.1743,0.34,0.576,-0.0091,-0.0043,0,0.475,0.525,True,True,True,True,False,False,False,False,False,True,UNKNOWN
JAZZ,2026-05-14 12:30,JAZZ|2026-05-14 12:30,SQUEEZE_POP,SQ,6.656,230.72,0.0592,0.0216,-2.102,1.374,1.77,0.808,231.4733,-0.33,1.77,-0.0193,-0.0154,0,0.417,0.406,True,True,False,False,False,False,False,False,False,True,UNKNOWN
CNC,2026-05-14 12:30,CNC|2026-05-14 12:30,SQUEEZE_POP,SQ,6.013,58.745,0.0606,-0.3828,-0.438,1.064,1.44,0.531,58.9614,-0.37,1.342,-0.0194,-0.0067,0,0.051,0.703,True,True,False,False,False,False,False,False,False,True,UNKNOWN
